uid	register_time	ref0	ref1	last_login_time
11148	20130127043713	facebook	ad0	20130127043713
11154	20130127043714	adwords	ad0	20130127043714
11160	20130127044001	adwords	ad1	20130127044001
11166	20130127044140	adwords	ad0	20130127044140
11172	20130127044512	facebook	ad1	20130127044512
11184	20130127045342	adwords	ad0	20130127045342
11178	20130127045359	adwords	ad1	20130127045359
11190	20130127045736	adwords	ad1	20130127045736
11196	20130127045957	adwords	ad0	20130127055432
11202	20130127050351	adwords	ad0	20130127050351
11208	20130127050541	adwords	ad0	20130127050541
11214	20130127050848	adwords	ad0	20130127050848
11226	20130127051137	adwords	ad0	20130127051137
11220	20130127051155	adwords	ad0	20130127051155
11232	20130127051306	adwords	ad1	20130127051306
11238	20130127051530	facebook	ad0	20130127051530
11244	20130127052054	adwords	ad0	20130127052054
11250	20130127052319	adwords	ad1	20130127052319
11256	20130127052823	facebook	ad1	20130127052823
11262	20130127053059	adwords	ad0	20130127053059
11266	20130127053105	adwords	ad0	20130127053105
11272	20130127053820	adwords	ad0	20130127053820
11278	20130127053919	adwords	ad0	20130127053919
11290	20130127054009	adwords	ad0	20130127054009
11284	20130127054040	adwords	ad0	20130127054040
11296	20130127054722	adwords	ad0	20130127054722
11302	20130127054938	adwords	ad0	20130127054938
11308	20130127055126	facebook	ad1	20130127055126
11314	20130127055727	adwords	ad0	20130127055727
11320	20130127055911	adwords	ad0	20130127055911
11326	20130127060157	adwords	ad0	20130127060157
11332	20130127060340	adwords	ad0	20130127060340
11344	20130127060849	facebook	ad0	20130204092020
11338	20130127060953	adwords	ad1	20130127060953
11350	20130127061450	adwords	ad1	20130127061450
11356	20130127061808	adwords	ad1	20130127061808
11362	20130127061830	adwords	ad1	20130127061830
11368	20130127062444	adwords	ad1	20130127062444
11374	20130127062645	adwords	ad0	20130127062645
11380	20130127062859	facebook	ad1	20130127062859
11386	20130127063407	adwords	ad1	20130127063407
11398	20130127063636	adwords	ad0	20130127063636
11392	20130127063703	facebook	ad0	20130127063703
11404	20130127064033	facebook	ad0	20130127064033
11410	20130127064329	adwords	ad1	20130127064329
11416	20130127064439	facebook	ad0	20130127064439
11422	20130127064834	adwords	ad0	20130127064834
11428	20130127065255	adwords	ad0	20130127065255
11434	20130127065336	adwords	ad0	20130127065336
11440	20130127065707	adwords	ad0	20130127065707
11446	20130127065847	adwords	ad1	20130127065847
11452	20130127070234	adwords	ad0	20130127070234
11458	20130127070340	facebook	ad0	20130127070340
11464	20130127070453	adwords	ad0	20130127070453
11470	20130127071126	adwords	ad0	20130127071126
11476	20130127071850	adwords	ad1	20130127071850
11488	20130127072035	adwords	ad1	20130127072035
11482	20130127072049	facebook	ad0	20130127072049
11494	20130127072830	adwords	ad0	20130127072830
11500	20130127073653	adwords	ad1	20130127073653
11506	20130127074323	adwords	ad1	20130127074323
11512	20130127074725	adwords	ad0	20130127074725
11518	20130127075121	adwords	ad0	20130127075121
11522	20130127075443	adwords	ad0	20130127075443
11528	20130127075643	adwords	ad1	20130127075643
11534	20130127080021	adwords	ad0	20130127080021
11540	20130127080936	facebook	ad0	20130127080936
11546	20130127081633	adwords	ad1	20130127081633
11552	20130127082430	adwords	ad1	20130127082430
11558	20130127082745	adwords	ad0	20130127082745
11564	20130127083340	adwords	ad0	20130127083340
11570	20130127084132	adwords	ad1	20130127084132
11576	20130127085811	adwords	ad1	20130127085811
11582	20130127090600	adwords	ad0	20130127090600
11588	20130127092026	adwords	ad0	20130127092026
11594	20130127094353	adwords	ad0	20130127094353
11600	20130127101031	adwords	ad0	20130127101031
11606	20130127104355	adwords	ad0	20130127104355
11612	20130127133736	adwords	ad0	20130127133736
11618	20130127143917	facebook	ad0	20130127143917
11624	20130127150200	facebook	ad0	20130127150200
11630	20130127151804	facebook	ad0	20130127151804
11636	20130127153834	adwords	ad0	20130127153834
11642	20130127154311	facebook	ad1	20130127154311
11648	20130127155918	facebook	ad0	20130127155918
11654	20130127162048	facebook	ad0	20130127162048
11660	20130127163938	adwords	ad0	20130127163938
11666	20130127165443	facebook	ad0	20130127165443
11672	20130127170357	adwords	ad0	20130127170357
11678	20130127171443	adwords	ad1	20130127171443
11684	20130127172857	adwords	ad0	20130127172857
11690	20130127173420	adwords	ad1	20130127173420
11696	20130127174457	adwords	ad1	20130127174457
11702	20130127174943	facebook	ad0	20130127174943
11708	20130127180254	adwords	ad1	20130127180254
11714	20130127180817	adwords	ad1	20130127180817
11720	20130127182019	adwords	ad0	20130127182019
11726	20130127182515	adwords	ad0	20130127182515
11732	20130127184326	adwords	ad0	20130127184326
11738	20130127184834	adwords	ad1	20130127184834
11744	20130127185614	facebook	ad0	20130127185614
11750	20130127190050	adwords	ad1	20130127190050
11756	20130127190915	adwords	ad0	20130127190915
11762	20130127191202	adwords	ad0	20130127191202
11768	20130127192233	adwords	ad0	20130127192233
11774	20130127192431	adwords	ad0	20130127192431
11778	20130127192527	adwords	ad0	20130127192527
11784	20130127193100	adwords	ad0	20130127193100
11790	20130127193515	adwords	ad1	20130127193515
11796	20130127194401	adwords	ad1	20130127194401
11802	20130127194812	adwords	ad0	20130127194812
11808	20130127195332	facebook	ad0	20130127195332
11820	20130127195505	adwords	ad0	20130127195505
11814	20130127195912	adwords	ad0	20130127195912
11826	20130127200316	facebook	ad0	20130127200316
11832	20130127201440	adwords	ad0	20130127201440
11838	20130127201838	facebook	ad0	20130127201838
11844	20130127202243	facebook	ad0	20130127202243
11850	20130127202601	adwords	ad0	20130127202601
11856	20130127203342	facebook	ad0	20130127203342
11862	20130127203818	adwords	ad0	20130127203818
11874	20130127204108	adwords	ad0	20130127204108
11868	20130127204132	facebook	ad0	20130127204132
11880	20130127204753	adwords	ad0	20130127204753
11886	20130127205310	adwords	ad0	20130127205310
11892	20130127210200	adwords	ad1	20130127210200
11898	20130127210621	facebook	ad0	20130127210621
11904	20130127210951	adwords	ad0	20130127211006
11910	20130127211808	adwords	ad1	20130127211808
11916	20130127212246	adwords	ad1	20130127212246
11922	20130127212744	adwords	ad0	20130127212744
11928	20130127213413	adwords	ad0	20130127213413
11934	20130127213707	facebook	ad0	20130127213707
11940	20130127213735	adwords	ad0	20130127213735
11946	20130127214424	facebook	ad1	20130127214424
11952	20130127214540	adwords	ad0	20130127214540
11958	20130127214815	adwords	ad0	20130127214815
11964	20130127215311	facebook	ad0	20130127215311
11970	20130127215737	adwords	ad1	20130127215737
11976	20130127220042	facebook	ad0	20130127220042
11982	20130127220843	adwords	ad0	20130127220843
11988	20130127221129	adwords	ad0	20130127221129
11994	20130127221638	adwords	ad0	20130127221638
12000	20130127222810	facebook	ad1	20130127222810
12006	20130127223104	facebook	ad0	20130127223104
12012	20130127223841	adwords	ad0	20130127223841
12018	20130127224115	adwords	ad0	20130127224115
12024	20130127224858	facebook	ad0	20130127224858
12034	20130127225750	adwords	ad0	20130127225750
12030	20130127225954	adwords	ad0	20130127225954
12040	20130127230002	adwords	ad0	20130127230002
12052	20130127230639	adwords	ad0	20130127230639
12046	20130127230706	adwords	ad0	20130127230706
12058	20130127231140	adwords	ad1	20130127231140
12070	20130127231538	adwords	ad0	20130127231538
12076	20130127231638	adwords	ad0	20130127231638
12064	20130127231655	adwords	ad1	20130127231655
12082	20130127232359	adwords	ad0	20130127232515
12088	20130127232534	facebook	ad1	20130127232534
12094	20130127233002	adwords	ad1	20130127233002
12100	20130127233014	facebook	ad0	20130127233014
12106	20130127233313	facebook	ad0	20130127233313
12112	20130127233535	facebook	ad0	20130127233535
12118	20130127234549	facebook	ad0	20130127234549
12124	20130127234919	adwords	ad0	20130127234919
12130	20130127235632	facebook	ad0	20130127235632
12136	20130127235855	adwords	ad1	20130127235855
12142	20130128000211	adwords	ad0	20130128000211
12148	20130128001015	facebook	ad0	20130128001015
12154	20130128001337	facebook	ad0	20130128001337
12160	20130128001731	adwords	ad0	20130128001731
12166	20130128002637	adwords	ad0	20130128002637
12172	20130128002907	facebook	ad0	20130128002907
12178	20130128003317	adwords	ad0	20130128003317
12184	20130128003347	facebook	ad0	20130128003347
12190	20130128003529	adwords	ad0	20130128003529
12196	20130128004356	adwords	ad1	20130128004356
12202	20130128004915	adwords	ad0	20130128004915
12208	20130128005442	facebook	ad1	20130128005442
12214	20130128005636	adwords	ad1	20130128005636
12220	20130128010043	facebook	ad0	20130128010043
12226	20130128010124	adwords	ad1	20130128010124
12232	20130128010729	adwords	ad0	20130128010729
12238	20130128011313	adwords	ad0	20130128011313
12244	20130128011511	facebook	ad1	20130128011511
12250	20130128011717	facebook	ad1	20130128011717
12256	20130128012228	adwords	ad0	20130128012228
12262	20130128012517	adwords	ad0	20130128012517
12268	20130128013027	adwords	ad1	20130128013027
12274	20130128014357	adwords	ad0	20130128014357
12280	20130128014903	facebook	ad0	20130128014903
12286	20130128015219	adwords	ad0	20130128015219
12290	20130128015824	adwords	ad0	20130128015824
12296	20130128020032	adwords	ad0	20130128020032
12302	20130128020707	facebook	ad0	20130128020707
12308	20130128020957	adwords	ad0	20130128020957
12314	20130128021655	adwords	ad0	20130128021655
12320	20130128021947	adwords	ad0	20130128021947
12332	20130128022308	adwords	ad0	20130128022308
12326	20130128022314	facebook	ad0	20130128022314
12338	20130128022746	adwords	ad0	20130128022746
12344	20130128023341	adwords	ad0	20130128023341
12350	20130128023753	adwords	ad1	20130128023753
12356	20130128023924	adwords	ad0	20130128023924
12362	20130128024012	adwords	ad1	20130128024012
12368	20130128024147	adwords	ad0	20130128024147
12374	20130128024850	adwords	ad1	20130128024850
12386	20130128025141	adwords	ad0	20130128025141
12380	20130128025205	adwords	ad0	20130128025205
12392	20130128025755	adwords	ad0	20130128025755
12398	20130128030247	facebook	ad0	20130128030247
12404	20130128030429	adwords	ad0	20130128030429
12410	20130128030656	adwords	ad0	20130128030656
12416	20130128031425	adwords	ad0	20130128031425
12422	20130128031554	facebook	ad0	20130128031554
12428	20130128032258	adwords	ad0	20130128032258
12434	20130128032416	adwords	ad1	20130128032416
12440	20130128032834	facebook	ad0	20130128032834
12446	20130128033136	adwords	ad0	20130128033136
12452	20130128033721	facebook	ad1	20130128033721
12458	20130128033726	adwords	ad1	20130128033726
12464	20130128034041	facebook	ad1	20130128034050
12470	20130128034319	adwords	ad0	20130128034319
12476	20130128034513	adwords	ad1	20130128034513
12482	20130128035439	adwords	ad1	20130128035439
12488	20130128035929	adwords	ad1	20130128035929
12494	20130128040051	adwords	ad1	20130128040051
12500	20130128040306	adwords	ad0	20130128040306
12506	20130128040532	adwords	ad0	20130128040532
12512	20130128041421	facebook	ad0	20130128041421
12518	20130128041733	facebook	ad0	20130128041733
12524	20130128042207	adwords	ad0	20130128042207
12530	20130128042236	adwords	ad1	20130128042236
12536	20130128042513	adwords	ad1	20130128042513
12546	20130128042628	facebook	ad0	20130128042628
12542	20130128042713	adwords	ad1	20130128042713
12552	20130128043358	adwords	ad1	20130128043358
12558	20130128043824	adwords	ad0	20130128043824
12564	20130128044455	adwords	ad0	20130128044455
12570	20130128045007	facebook	ad0	20130128045007
12576	20130128045938	facebook	ad1	20130128045938
12582	20130128050209	adwords	ad0	20130128050209
12588	20130128050610	adwords	ad1	20130128050610
12594	20130128051136	facebook	ad0	20130128051136
12600	20130128051524	facebook	ad0	20130128051524
12606	20130128051837	adwords	ad1	20130128051837
12612	20130128051939	adwords	ad0	20130128051939
12618	20130128052630	adwords	ad1	20130128052630
12624	20130128052824	adwords	ad0	20130128052824
12630	20130128052930	facebook	ad0	20130128052930
12636	20130128053248	facebook	ad1	20130128053248
12642	20130128053559	facebook	ad0	20130128053559
12648	20130128053819	adwords	ad0	20130128053819
12654	20130128054109	adwords	ad0	20130128054109
12660	20130128054317	adwords	ad1	20130128054317
12666	20130128054923	adwords	ad1	20130128054923
12672	20130128055518	adwords	ad0	20130128055518
12678	20130128055633	adwords	ad1	20130128055633
12684	20130128060011	adwords	ad0	20130128060011
12690	20130128060255	adwords	ad0	20130128060255
12696	20130128060639	facebook	ad0	20130128060639
12702	20130128061240	facebook	ad0	20130128061240
12708	20130128062122	adwords	ad0	20130128062122
12714	20130128062717	adwords	ad1	20130128062717
12720	20130128062809	adwords	ad1	20130128062809
12726	20130128063643	facebook	ad1	20130128063643
12732	20130128063835	facebook	ad0	20130128063846
12738	20130128064025	adwords	ad0	20130128064025
12744	20130128065027	adwords	ad0	20130128065027
12750	20130128065856	adwords	ad0	20130128065856
12756	20130128070517	adwords	ad0	20130128070517
12768	20130128071358	adwords	ad0	20130128071358
12762	20130128071404	facebook	ad0	20130128071404
12774	20130128072238	adwords	ad0	20130128072238
12780	20130128072809	adwords	ad0	20130128072809
12786	20130128073557	adwords	ad0	20130128073557
12792	20130128074914	adwords	ad0	20130128074914
12798	20130128080712	adwords	ad1	20130128080712
12802	20130128082614	facebook	ad0	20130128082614
12808	20130128084958	adwords	ad1	20130128084958
12814	20130128091050	adwords	ad0	20130128091050
12820	20130128093632	adwords	ad0	20130128093632
12826	20130128100240	adwords	ad1	20130128100240
12832	20130128113351	adwords	ad0	20130128113351
12838	20130128141420	facebook	ad1	20130128141420
12844	20130128143933	facebook	ad0	20130128143933
12850	20130128145042	adwords	ad1	20130128145042
12856	20130128152550	adwords	ad0	20130128152550
12862	20130128154332	adwords	ad0	20130128154332
12868	20130128161039	facebook	ad0	20130128161039
12874	20130128163235	adwords	ad0	20130128163235
12880	20130128170323	facebook	ad1	20130128170323
12886	20130128171721	adwords	ad0	20130128171721
12892	20130128172811	facebook	ad1	20130128172811
12898	20130128174458	facebook	ad0	20130128174656
12904	20130128181012	adwords	ad1	20130128181012
12910	20130128182610	facebook	ad0	20130128182610
12916	20130128183213	adwords	ad0	20130128183213
12922	20130128183810	adwords	ad0	20130128183810
12928	20130128184218	adwords	ad1	20130128184218
12934	20130128185033	adwords	ad1	20130128185033
12940	20130128190256	adwords	ad0	20130128190256
12946	20130128191721	adwords	ad1	20130128191737
12952	20130128193416	facebook	ad1	20130128193416
12958	20130128195158	facebook	ad1	20130128195158
12964	20130128195846	adwords	ad0	20130128195846
12970	20130128200022	adwords	ad1	20130128200022
12976	20130128200617	facebook	ad0	20130128200617
12982	20130128203356	facebook	ad0	20130128203356
12988	20130128203516	adwords	ad0	20130128203516
12994	20130128204015	adwords	ad1	20130128204015
13000	20130128204856	facebook	ad0	20130128204856
13006	20130128210017	adwords	ad0	20130128210017
13012	20130128210924	adwords	ad0	20130128210924
13018	20130128211958	adwords	ad0	20130128211958
13024	20130128212613	facebook	ad1	20130128212613
13030	20130128213227	adwords	ad0	20130128213227
13036	20130128214204	facebook	ad0	20130128214204
13042	20130128214403	facebook	ad0	20130128214403
13048	20130128214938	adwords	ad0	20130128214938
13054	20130128215120	adwords	ad0	20130128215120
13058	20130128215746	adwords	ad1	20130128215746
13064	20130128215809	adwords	ad0	20130128215809
13070	20130128220437	adwords	ad0	20130128220437
13082	20130128220809	adwords	ad0	20130128220809
13076	20130128220911	adwords	ad0	20130128220911
13088	20130128221156	adwords	ad0	20130128221156
13094	20130128221412	adwords	ad0	20130128221412
13100	20130128221724	facebook	ad0	20130128221724
13106	20130128221912	adwords	ad1	20130128221912
13112	20130128222104	adwords	ad1	20130128222104
13118	20130128222432	facebook	ad0	20130128222432
13124	20130128222557	adwords	ad0	20130128222557
13136	20130128223202	adwords	ad0	20130128223202
13130	20130128223345	adwords	ad0	20130128223345
13142	20130128223550	facebook	ad0	20130128223550
13148	20130128223720	adwords	ad1	20130128223720
13154	20130128223914	adwords	ad1	20130128223914
13160	20130128224257	facebook	ad1	20130128224257
13166	20130128224625	adwords	ad0	20130128224625
13172	20130128225200	adwords	ad0	20130128225200
13178	20130128225256	adwords	ad0	20130128225256
13184	20130128225626	facebook	ad0	20130128225626
13190	20130128230232	adwords	ad1	20130128230232
13196	20130128230534	adwords	ad0	20130128230534
13202	20130128231036	facebook	ad1	20130128231036
13208	20130128231750	adwords	ad0	20130128231750
13214	20130128232400	facebook	ad0	20130128232400
13220	20130128232517	adwords	ad1	20130128232517
13226	20130128232755	facebook	ad0	20130128232755
13232	20130128233105	adwords	ad0	20130128233105
13238	20130128233145	adwords	ad0	20130128233145
13244	20130128233807	adwords	ad0	20130128233807
13250	20130128234033	facebook	ad0	20130128234033
13256	20130128234313	adwords	ad0	20130128234313
13262	20130128234756	facebook	ad0	20130128234756
13268	20130128235018	facebook	ad1	20130128235018
13280	20130128235248	facebook	ad0	20130128235248
13274	20130128235327	facebook	ad0	20130128235327
13286	20130128235950	adwords	ad0	20130128235950
13292	20130129000043	adwords	ad0	20130129000043
13298	20130129000631	adwords	ad0	20130129000631
13304	20130129000837	adwords	ad0	20130129000837
13310	20130129001153	adwords	ad0	20130129001153
13314	20130129001928	adwords	ad0	20130129001928
13320	20130129002144	facebook	ad0	20130129002144
13326	20130129002424	adwords	ad0	20130129002424
13332	20130129002749	facebook	ad0	20130129002749
13338	20130129002927	adwords	ad0	20130129002927
13344	20130129003235	adwords	ad0	20130129003235
13350	20130129003526	adwords	ad0	20130129003526
13356	20130129003727	adwords	ad1	20130129003727
13362	20130129004012	adwords	ad1	20130129004012
13368	20130129004151	facebook	ad1	20130129004151
13374	20130129004849	adwords	ad0	20130129004849
13380	20130129005049	facebook	ad0	20130129005049
13386	20130129005158	adwords	ad1	20130129005158
13392	20130129005639	facebook	ad1	20130129005639
13398	20130129005717	adwords	ad1	20130129005717
13404	20130129010354	adwords	ad0	20130129010354
13410	20130129010405	adwords	ad0	20130129010405
13416	20130129010848	facebook	ad1	20130129010848
13422	20130129010927	adwords	ad1	20130129010927
13428	20130129011415	adwords	ad1	20130129011415
13434	20130129011530	adwords	ad1	20130129011530
13440	20130129011622	adwords	ad0	20130129011622
13446	20130129012338	adwords	ad1	20130129012338
13458	20130129012523	adwords	ad0	20130129012523
13452	20130129012532	facebook	ad1	20130129012532
13464	20130129013018	adwords	ad0	20130129013018
13476	20130129013554	adwords	ad1	20130129013554
13470	20130129013721	facebook	ad0	20130129013721
13488	20130129014119	adwords	ad0	20130129014119
13482	20130129014254	adwords	ad0	20130129014254
13500	20130129014729	facebook	ad0	20130129014729
13494	20130129014740	adwords	ad0	20130129014740
13506	20130129014755	adwords	ad0	20130129014755
13512	20130129015020	adwords	ad0	20130129015020
13518	20130129015404	adwords	ad0	20130129015404
13524	20130129015858	adwords	ad1	20130129015858
13530	20130129020115	adwords	ad0	20130129020115
13536	20130129020717	adwords	ad0	20130129020717
13542	20130129020758	facebook	ad0	20130129020758
13548	20130129021103	adwords	ad1	20130129021103
13554	20130129021453	facebook	ad0	20130129021453
13560	20130129021857	adwords	ad1	20130129021857
13566	20130129021944	facebook	ad1	20130129021944
13570	20130129022135	adwords	ad0	20130129022135
13576	20130129022412	adwords	ad0	20130129022412
13588	20130129022615	adwords	ad0	20130129022615
13582	20130129022726	adwords	ad1	20130129022726
13600	20130129023138	adwords	ad0	20130129023138
13594	20130129023245	facebook	ad0	20130129023245
13612	20130129023614	adwords	ad1	20130129023614
13606	20130129023719	adwords	ad1	20130129023719
13630	20130129024238	adwords	ad0	20130129024238
13618	20130129024342	adwords	ad1	20130129024342
13624	20130129024447	adwords	ad0	20130129024447
13642	20130129024842	adwords	ad1	20130129024842
13636	20130129024853	facebook	ad1	20130129024853
13660	20130129025307	adwords	ad1	20130129025307
13648	20130129025324	facebook	ad0	20130129025324
13654	20130129025441	adwords	ad0	20130129025441
13666	20130129025533	adwords	ad1	20130129025533
13678	20130129025554	adwords	ad0	20130129025554
13672	20130129025839	adwords	ad0	20130129025839
13690	20130129030105	adwords	ad0	20130129030105
13684	20130129030254	facebook	ad0	20130129030254
13696	20130129030509	adwords	ad0	20130129030509
13702	20130129030757	adwords	ad0	20130129030757
13708	20130129031000	adwords	ad0	20130129031000
13714	20130129031158	facebook	ad0	20130129031158
13726	20130129031623	adwords	ad0	20130129031623
13720	20130129031711	facebook	ad0	20130129031711
13732	20130129031831	adwords	ad0	20130129031831
13750	20130129032114	adwords	ad1	20130129032114
13744	20130129032128	adwords	ad0	20130129032128
13738	20130129032208	facebook	ad1	20130129032208
13756	20130129032647	facebook	ad0	20130129032647
13762	20130129032916	facebook	ad0	20130129032916
13768	20130129033138	adwords	ad1	20130129033138
13780	20130129033333	adwords	ad0	20130129033333
13774	20130129033422	adwords	ad0	20130129033422
13786	20130129033551	facebook	ad0	20130129033551
13804	20130129033827	adwords	ad0	20130129033827
13792	20130129033900	adwords	ad1	20130129033900
13798	20130129033922	adwords	ad0	20130129033922
13810	20130129034224	adwords	ad0	20130129034224
13816	20130129034626	adwords	ad0	20130129034626
13826	20130129035003	adwords	ad0	20130129035003
13822	20130129035008	adwords	ad0	20130129035008
13832	20130129035356	adwords	ad1	20130129035356
13844	20130129035521	adwords	ad0	20130129035521
13850	20130129035709	adwords	ad0	20130129035709
13838	20130129035821	adwords	ad1	20130129035821
13856	20130129040002	adwords	ad1	20130129040002
13862	20130129040636	adwords	ad0	20130129040636
13874	20130129040759	adwords	ad1	20130129040759
13868	20130129040811	adwords	ad0	20130129040811
13880	20130129040931	adwords	ad0	20130129040931
13886	20130129041146	adwords	ad1	20130129041146
13892	20130129041416	facebook	ad0	20130129041416
13898	20130129041417	adwords	ad0	20130129041417
13904	20130129041558	adwords	ad1	20130129041558
13910	20130129041600	adwords	ad0	20130129041600
13922	20130129042010	adwords	ad0	20130129042010
13928	20130129042113	adwords	ad1	20130129042113
13916	20130129042222	facebook	ad0	20130129042222
13934	20130129042611	adwords	ad0	20130129042611
13940	20130129042852	adwords	ad0	20130129042852
13946	20130129043037	adwords	ad0	20130129043037
13952	20130129043424	adwords	ad1	20130129043424
13964	20130129043548	facebook	ad1	20130129043548
13958	20130129043727	adwords	ad0	20130129043727
13970	20130129043908	adwords	ad0	20130129043908
13976	20130129044248	adwords	ad0	20130129044248
13982	20130129044404	facebook	ad0	20130129044404
13988	20130129044516	adwords	ad1	20130129044516
13994	20130129044556	adwords	ad0	20130129044556
14006	20130129044810	facebook	ad0	20130129044810
14000	20130129044850	adwords	ad0	20130129044850
14012	20130129045013	adwords	ad0	20130129045013
14018	20130129045226	facebook	ad1	20130129045226
14030	20130129045944	adwords	ad0	20130129045944
14024	20130129045949	facebook	ad1	20130129045949
14036	20130129050241	adwords	ad1	20130129050241
14042	20130129050448	adwords	ad0	20130129050448
14048	20130129050510	adwords	ad0	20130129050510
14054	20130129050705	facebook	ad1	20130129050705
14066	20130129050814	adwords	ad0	20130129050814
14060	20130129050948	adwords	ad0	20130129050948
14072	20130129051021	adwords	ad1	20130129051021
14078	20130129051031	adwords	ad0	20130129051031
14082	20130129051457	facebook	ad0	20130129051457
14088	20130129051844	adwords	ad1	20130129051844
14094	20130129052129	adwords	ad0	20130129052129
14100	20130129052255	adwords	ad1	20130129052255
14106	20130129052257	adwords	ad0	20130129052257
14112	20130129052321	adwords	ad0	20130129052321
14124	20130129052516	facebook	ad0	20130129052516
14118	20130129052545	adwords	ad0	20130129052545
14136	20130129052806	adwords	ad0	20130129052806
14130	20130129052834	adwords	ad0	20130129052834
14148	20130129053041	adwords	ad1	20130129053041
14154	20130129053208	adwords	ad1	20130129053208
14142	20130129053348	adwords	ad1	20130129053348
14160	20130129053734	adwords	ad0	20130129053734
14166	20130129053833	adwords	ad0	20130129053833
14172	20130129054136	adwords	ad0	20130129054136
14178	20130129054158	adwords	ad0	20130129054158
14196	20130129054724	facebook	ad0	20130129054724
14184	20130129054818	adwords	ad0	20130129054818
14190	20130129054906	adwords	ad0	20130129054906
14214	20130129055012	facebook	ad0	20130129055012
14208	20130129055411	adwords	ad0	20130129055556
14202	20130129055430	adwords	ad0	20130129055430
14232	20130129055630	adwords	ad0	20130129055630
14220	20130129055709	adwords	ad1	20130129055709
14226	20130129055716	facebook	ad1	20130129055716
14238	20130129060151	adwords	ad0	20130129060151
14244	20130129060426	adwords	ad1	20130129060426
14256	20130129060718	facebook	ad0	20130129060718
14250	20130129060739	adwords	ad1	20130129060739
14262	20130129061029	adwords	ad0	20130129061029
14274	20130129061514	facebook	ad1	20130129061514
14268	20130129061540	adwords	ad1	20130129061540
14286	20130129062101	adwords	ad0	20130129062101
14280	20130129062405	adwords	ad1	20130129062405
14292	20130129062504	adwords	ad0	20130129062504
14298	20130129062728	adwords	ad1	20130129062728
14304	20130129062859	adwords	ad1	20130129062859
14310	20130129063244	adwords	ad1	20130129063244
14322	20130129063349	facebook	ad0	20130129063349
14316	20130129063436	adwords	ad0	20130129063436
14328	20130129064016	adwords	ad0	20130129064016
14334	20130129064023	facebook	ad0	20130129064023
14338	20130129064601	adwords	ad0	20130129064601
14344	20130129064614	adwords	ad0	20130129064614
14350	20130129065143	facebook	ad0	20130129065143
14356	20130129065903	adwords	ad0	20130129065903
14362	20130129065924	adwords	ad0	20130129065924
14368	20130129070329	facebook	ad0	20130129070329
14374	20130129070919	adwords	ad0	20130129070919
14380	20130129071047	adwords	ad0	20130129071047
14386	20130129071450	adwords	ad0	20130129071450
14392	20130129071910	adwords	ad0	20130129071910
14398	20130129072235	adwords	ad1	20130129072235
14404	20130129072548	adwords	ad0	20130129072548
14410	20130129072937	adwords	ad0	20130129072937
14416	20130129073335	adwords	ad0	20130129073335
14422	20130129073903	adwords	ad1	20130129073903
14428	20130129074005	adwords	ad0	20130129074005
14440	20130129074425	adwords	ad0	20130129074425
14434	20130129074434	adwords	ad0	20130129074434
14446	20130129074558	adwords	ad1	20130129074558
14452	20130129075203	adwords	ad1	20130129075203
14458	20130129075814	facebook	ad1	20130129075814
14464	20130129075958	adwords	ad0	20130129075958
14470	20130129080411	adwords	ad0	20130129080411
14476	20130129080613	adwords	ad1	20130129080613
14488	20130129081048	adwords	ad1	20130129081048
14482	20130129081112	facebook	ad0	20130129081112
14494	20130129082103	adwords	ad0	20130129082111
14500	20130129082726	adwords	ad1	20130129082726
14506	20130129083048	facebook	ad0	20130129083048
14512	20130129083359	adwords	ad0	20130129083359
14518	20130129084519	adwords	ad0	20130129084519
14524	20130129085044	facebook	ad0	20130129085044
14530	20130129085645	adwords	ad1	20130129085645
14536	20130129090021	adwords	ad0	20130129090021
14542	20130129090508	adwords	ad0	20130129090508
14548	20130129091616	adwords	ad1	20130129091616
14554	20130129092632	facebook	ad0	20130129092632
14560	20130129094215	adwords	ad0	20130129094215
14566	20130129095701	adwords	ad0	20130129095701
14572	20130129102128	adwords	ad1	20130129102128
14578	20130129103336	facebook	ad0	20130129103336
14584	20130129104838	facebook	ad0	20130129104838
14590	20130129105353	facebook	ad0	20130129105353
14594	20130129110440	adwords	ad1	20130129110440
14600	20130129113721	adwords	ad0	20130129113721
14606	20130129121450	adwords	ad0	20130129121450
14612	20130129123320	adwords	ad0	20130129123320
14618	20130129135455	facebook	ad1	20130129135455
14624	20130129141024	facebook	ad0	20130129141024
14630	20130129142252	adwords	ad1	20130129142252
14636	20130129144140	facebook	ad0	20130129144140
14642	20130129144731	facebook	ad1	20130129144731
14648	20130129145238	adwords	ad0	20130129145238
14654	20130129152423	adwords	ad0	20130129152423
14660	20130129153248	facebook	ad0	20130129153248
14666	20130129154409	adwords	ad0	20130129154409
14672	20130129155203	adwords	ad0	20130129155203
14678	20130129155711	adwords	ad0	20130129155711
14684	20130129160257	adwords	ad0	20130129160257
14690	20130129160527	adwords	ad0	20130129160527
14702	20130129161213	adwords	ad0	20130129161213
14696	20130129161244	adwords	ad0	20130129161244
14708	20130129162358	adwords	ad0	20130129162358
14714	20130129162705	adwords	ad1	20130129162705
14720	20130129164354	facebook	ad0	20130129164354
14726	20130129164721	facebook	ad0	20130129164721
14732	20130129165010	adwords	ad0	20130129165010
14738	20130129165935	adwords	ad0	20130129165935
14744	20130129170217	adwords	ad0	20130129170217
14750	20130129170618	adwords	ad0	20130129170618
14756	20130129170955	adwords	ad1	20130129170955
